0	0
0	0.01
0	0.02
0	0.03
0	0.04
0	0.05
0	0.06
0	0.07
0	0.08
0	0.09
0	0.1
0	0.11
0	0.12
0	0.13
0	0.14
0	0.15
0	0.16
0	0.17
0	0.18
0	0.19
0	0.2
0	0.21
0	0.22
0	0.23
0	0.24
0	0.25
0	0.26
0	0.27
0	0.28
0	0.29
0	0.3
0	0.31
0	0.32
0	0.33
0	0.34
0	0.35
0	0.36
0	0.37
0	0.38
0	0.39
0	0.4
0	0.41
0	0.42
0	0.43
0	0.44
0	0.45
0	0.46
0	0.47
0	0.48
0	0.49
0	0.5
0	0.51
0	0.52
0	0.53
0	0.54
0	0.55
0	0.56
0	0.57
0	0.58
0	0.59
0	0.6
0	0.61
0	0.62
0	0.63
0	0.64
0	0.65
0	0.66
0	0.67
0	0.68
0	0.69
0	0.7
0	0.71
0	0.72
0	0.73
0	0.74
0	0.75
0	0.76
0	0.77
0	0.78
0	0.79
0	0.8
0	0.81
0	0.82
0	0.83
0	0.84
0	0.85
0	0.86
0	0.87
0	0.88
0	0.89
0	0.9
0	0.91
0	0.92
0	0.93
0	0.94
0	0.95
0	0.96
0	0.97
0	0.98
0	0.99
0	1

0.01	0
0.00999226236094207	0.00999226075169661
0.00998451984949184	0.0199845504620856
0.00997675576710236	0.0299768860957776
0.00996895370013814	0.0399692847949582
0.00996109761262669	0.049961763962822
0.0099531719423113	0.0599543413418511
0.00994516170105134	0.0699470350856187
0.00993705258051858	0.0799398638227515
0.00992883106402171	0.0899328467116368
0.009920484545149	0.0999260034844019
0.00991200145375378	0.109919354478648
0.00990337138961147	0.119912920655383
0.00989458526384992	0.129906723601564
0.00988563544799535	0.139900785515677
0.00987651593017785	0.149895129174785
0.00986722247770841	0.159889777881566
0.00985775280486696	0.169884755389945
0.00984810674433369	0.179880085808103
0.00983828642025588	0.189875793477856
0.00982829642047282	0.199871902829671
0.00981814396493327	0.20986843821295
0.00980783906684053	0.219865423701603
0.00979739468256593	0.229862882875442
0.00978682684589817	0.239860838578468
0.00977615478176398	0.249859312655731
0.00976540099419137	0.259858325671096
0.0097545913230134	0.269857896608964
0.0097437549636609	0.279858042563668
0.00973292444439473	0.289858778421009
0.00972213555551426	0.29986011653702
0.00971142722547582	0.309862066419706
0.00970084133948814	0.319864634419998
0.00969042249703939	0.329867823438578
0.00968021770595959	0.339871632655499
0.00967027601203486	0.349876057289606
0.00966064806484363	0.359881088394686
0.00965138562235225	0.369886712698942
0.00964254099883915	0.379892912493913
0.00963416646284277	0.389899665578198
0.00962631359397391	0.399906945260441
0.00961903260949777	0.409914720424923
0.00961237167347487	0.419922955661829
0.00960637620284447	0.429931611462868
0.00960108818603733	0.439940644481478
0.00959654553042152	0.449950007855299
0.00959278145504126	0.459959651587117
0.00958982394465453	0.469969522979043
0.00958769527998989	0.47997956711332
0.00958641165743915	0.489989727371994
0.00958598290913407	0.499999945986656
0.00958641233160051	0.510010164608669
0.00958769662806176	0.520020324889786
0.00958982596610781	0.530030369062755
0.00959278414901419	0.540040240511546
0.00959654889563938	0.550049884321058
0.00960109222070748	0.560059247796764
0.00960638090452874	0.570068280945484
0.00961237703894155	0.580076936909514
0.0096190386345555	0.590085172347522
0.00962632027329081	0.60009294775696
0.00963417378975376	0.61010022773421
0.00964254896514446	0.620106981170134
0.00965139421811098	0.630113181380277
0.0096606572781657	0.640118806170382
0.00967028582887493	0.650123837839302
0.00968022810991594	0.660128263122658
0.00969043346916183	0.670132073081675
0.00970085285809737	0.680135262942594
0.00971143926599748	0.690137831892745
0.00972214809033048	0.700139782839904
0.00973293744271532	0.710141122141845
0.00974376839141629	0.720141859313109
0.00975460514277137	0.730142006715898
0.00976541516509878	0.740141579241759
0.00977616925951464	0.750140593990306
0.00978684158272755	0.760139069950705
0.00979740962727345	0.770137027691038
0.00980785416483936	0.780134489059979
0.00981815915832758	0.790131476904545
0.00982831164816182	0.800128014806918
0.00983830161806435	0.810124126842719
0.00984812184516788	0.820119837362382
0.00985776773889459	0.830115170796725
0.00986723717256175	0.840110151487217
0.0098765303111778	0.850104803540996
0.00988564943839562	0.860099150710253
0.00989459878509866	0.870093216295243
0.00990338436162904	0.880087023069931
0.00991201379522434	0.890080593229039
0.00992049617382343	0.900073948355119
0.00992884189703027	0.910067109404145
0.00993706253469042	0.920060096708086
0.00994517069323884	0.930052929992868
0.00995317988971652	0.940045628410137
0.00996110443312743	0.950038210581271
0.00996895931261111	0.960030694652134
0.00997676009174042	0.970023098357071
0.00998452280811251	0.980015439090765
0.00999226387728355	0.990007733986568
0.01	1

0.02	0
0.0199845536429646	0.00998451667456565
0.0199690973415944	0.019969091065855
0.0199535976587178	0.0299537569117893
0.0199380217217085	0.0399385483093959
0.0199223374054987	0.049923499882815
0.0199065135222784	0.0599086469411324
0.0198905200199911	0.0698940256234428
0.01987432819155	0.0798796730284474
0.0198579108964678	0.0898656273257784
0.0198412427963217	0.0998519278461328
0.0198243006051525	0.109838615147185
0.019807063355512	0.119825731052167
0.0197895126804332	0.129813318657931
0.0197716331110817	0.139801422309306
0.0197534123892668	0.149790087536596
0.019734841793325	0.159779360953163
0.0197159164751535	0.169769290110259
0.019696635805356	0.17975992330655
0.0196770037225789	0.189751309350201
0.0196570290821692	0.199743497271924
0.0196367259982913	0.209736535988072
0.0196161141726221	0.21973047391367
0.0195952192017177	0.229725358526257
0.019574072854165	0.239721235882478
0.0195527133077133	0.249718150090618
0.0195311853357974	0.259716142743583
0.0195095404322507	0.269715252318237
0.019487836862639	0.279715513548479
0.0194661396305759	0.289716956780851
0.0194445203476827	0.29971960732292
0.0194230569965842	0.309723484795917
0.0194018335775461	0.319728602504287
0.0193809396310969	0.329734966835653
0.0193604696312687	0.339742576705355
0.0193405222469294	0.349751423059936
0.0193211994720412	0.359761488453885
0.0193026056295062	0.369772746713349
0.0192848462574463	0.379785162699574
0.0192680268911865	0.389798692183399
0.0192522517586915	0.39981328184027
0.0192376224115552	0.409828869372981
0.0192242363176354	0.419845383766771
0.0192121854448421	0.429862745678519
0.0192015548681937	0.439880867958748
0.0191924214338612	0.449899656301961
0.0191848525143487	0.45991901001771
0.0191789048881018	0.46993882291173
0.0191746237746466	0.479958984263649
0.0191720420528598	0.489979379885257
0.0191711796852638	0.499999893241151
0.0191720433654982	0.510020406611935
0.0191746263995932	0.520040802278978
0.0191789088246394	0.530060963709173
0.0191848577612605	0.540080776718096
0.0191924279892646	0.550100130590625
0.0192015627293231	0.560118919139134
0.019212194607785	0.570137041681132
0.019224246777026	0.58015440392031
0.0192376341602318	0.590170918717501
0.019252264787323	0.600186506740909
0.0192680411878743	0.610201096987979
0.0192848618073095	0.620214627174472
0.0193026224142564	0.630227043989412
0.0193212174695545	0.640238303217698
0.0193405414308227	0.650248369734963
0.0193604899704876	0.660257217381926
0.0193809610895212	0.670264828727697
0.0194018561136208	0.680271194733339
0.0194230805629803	0.690276314328475
0.0194445448909939	0.700280193914645
0.0194661650910567	0.710282846809715
0.0194878631739872	0.720284292647729
0.0195095675214383	0.730284556748334
0.0195312131229528	0.740283669469331
0.019552741706057	0.750281665554951
0.0195741017699996	0.760278583491386
0.0195952485344737	0.770274464879782
0.0196161438149592	0.780269353835514
0.0196367558362551	0.790263296421109
0.0196570589954016	0.800256340118729
0.0196770335845821	0.810248533346728
0.0196966654838059	0.820239925023458
0.0197159458322626	0.830230564180287
0.0197348706862501	0.840220499624673
0.0197534406705591	0.850209779653212
0.019771660629176	0.860198451813726
0.019789539280172	0.870186562714796
0.019807088878701	0.880174157880619
0.0198243248911428	0.890161281648616
0.0198412656826157	0.900147977106962
0.0198579322193421	0.910134286068987
0.0198743477866926	0.920120249081284
0.0198905377231472	0.930105905462349
0.0199065291699005	0.940091293368553
0.0199223508353951	0.950076449884341
0.0199380327736857	0.960061411133637
0.0199536061752115	0.970046212409523
0.019969103168283	0.980030888319392
0.0199845566293584	0.990015472942883
0.02	1

0.03	0
0.0299768908080942	0.00997675107311412
0.029953766209107	0.0199535883801174
0.0299305758998675	0.0299305621536522
0.0299072704142966	0.0399077231748563
0.029883801393084	0.0498851230282713
0.0298601218635967	0.0598628143417368
0.029836186533231	0.0698408510074443
0.0298119520991459	0.0798192883801629
0.0297873775769884	0.0897981834484689
0.0297624246508265	0.0997775949746249
0.0297370580460347	0.109757583598578
0.0297112459263242	0.119738211901382
0.0296849603154596	0.129719544423253
0.0296581775434543	0.139701647631374
0.029630878716171	0.149684589832653
0.0296030502062757	0.159668441026699
0.0295746841623909	0.169653272694605
0.0295457790320715	0.179639157519491
0.0295163400928917	0.189626169035378
0.0294863799844911	0.199614381201713
0.0294559192329053	0.209603867901873
0.0294249867569294	0.219594702365159
0.0293936203446694	0.229586956513236
0.0293618670868754	0.239580700233613
0.0293297837521898	0.249576000584592
0.0292974370881433	0.259572920938166
0.0292649040306972	0.269571520069483
0.0292322718044335	0.279571851203754
0.0291996378952554	0.289573961033739
0.0291671098777731	0.299577888723173
0.029134805080518	0.309583664913537
0.0291028500738479	0.319591310753423
0.0290713799679453	0.329600836971233
0.0290405375117268	0.339612243013019
0.0290104719877747	0.349625516267793
0.0289813379035558	0.359640631402616
0.0289532934851042	0.369657549829032
0.0289264989858836	0.379676219321018
0.028901114830503	0.389696573802513
0.028877299620068	0.399718533319756
0.0288552080329093	0.409742004210259
0.0288349886608719	0.419766879476185
0.0288167818269216	0.42979303936545
0.0288007174341429	0.439820352159069
0.0287869128989467	0.44984867515828
0.0287754712221839	0.459877855859953
0.0287664792506851	0.46990773330399
0.0287600061784193	0.479938139571826
0.0287561023310252	0.489968901411119
0.028754798270065	0.499999841958269
0.0287561042442722	0.510030782527692
0.0287600100046944	0.520061544434942
0.0287664849894618	0.53009195081982
0.0287754788724527	0.540121828435609
0.0287869224589561	0.550151009371524
0.028800728901061	0.560179332677312
0.0288167951964253	0.570206645861644
0.0288350039266706	0.58023280623937
0.0288552251862121	0.590257682106781
0.0288773186490033	0.60028115372856
0.028901135719501	0.610303114124938
0.0289265217150338	0.620323469652606
0.0289533180294967	0.630342140377885
0.0289813642326199	0.640359060245486
0.029010500064625	0.65037417705064
0.0290405672925277	0.660387452226406
0.0290714114013046	0.670398860461416
0.0291028831002489	0.680408389166095
0.0291348396318004	0.690416037807548
0.0291671458766688	0.700421817134684
0.0291996752549886	0.71042574831586
