0.4292893218813452	0.4292893218813453
0.4190983005625052	0.4412214747707527
0.4108993475811632	0.4546009500260453
0.4048943483704847	0.4690983005625053
0.4012311659404862	0.4843565534959769
0.4	0.5
0.4012311659404862	0.5156434465040231
0.4048943483704847	0.5309016994374948
0.4108993475811632	0.5453990499739547
0.4190983005625052	0.5587785252292473
0.4292893218813453	0.5707106781186547
0.4412214747707527	0.5809016994374947
0.4546009500260453	0.5891006524188368
0.4690983005625053	0.5951056516295153
0.4843565534959769	0.5987688340595138
0.5	0.6
0.5156434465040231	0.5987688340595138
0.5309016994374948	0.5951056516295153
0.5453990499739547	0.5891006524188368
0.5587785252292473	0.5809016994374947
0.5707106781186547	0.5707106781186547
0.5809016994374947	0.5587785252292473
0.5891006524188368	0.5453990499739547
0.5951056516295153	0.5309016994374948
0.5987688340595138	0.5156434465040231
0.6	0.5
0.5987688340595138	0.4843565534959769
0.5951056516295153	0.4690983005625052
0.5891006524188368	0.4546009500260453
0.5809016994374947	0.4412214747707527
0.5707106781186547	0.4292893218813452
0.5587785252292473	0.4190983005625052
0.5453990499739547	0.4108993475811632
0.5309016994374948	0.4048943483704847
0.5156434465040231	0.4012311659404862
0.5	0.4
0.4843565534959769	0.4012311659404862
0.4690983005625052	0.4048943483704847
0.4546009500260453	0.4108993475811632
0.4412214747707527	0.4190983005625052
